account_age_days,historical_return_rate,lifetime_value_usd,orders_last_7d,failed_payment_attempts,is_fraudulent_return
105,0.23117780046733122,196.28631516101186,7,0,0
621,0.0022522404901443305,1160.672752954418,3,1,0
747,0.1265211029099481,2084.274356182147,1,1,0
967,0.3370114733008164,2840.683393190725,7,0,0
172,0.29622159270453813,1304.0029071727758,1,0,0
318,0.03851599999205696,4216.365975010737,0,1,0
1,0.32477147930183026,4017.1441802041654,0,1,0
114,0.04035422709699299,1126.2437071143552,3,1,0
754,0.28302378646209214,1438.3139811343206,1,0,0
298,0.22690795686218523,52.22268925266131,4,1,0
323,0.16695123576327697,2680.421619631795,1,0,0
619,0.3404642683217514,1582.0693458730466,9,0,0
82,0.2897470913951306,2692.367985578807,7,1,0
892,0.398758703347943,4877.7408405047645,0,1,0
530,0.13916353524931946,1156.541590236248,1,1,0
555,0.2507893249532281,4676.116286216754,0,1,0
944,0.35556475900154494,1304.1259719632942,6,1,0
109,0.39608456811398224,713.3906947124073,8,0,0
72,0.017802613258254385,2079.8091199689243,1,0,0
936,0.1696186702644335,1017.9645718627057,2,0,0
817,0.3273160129585476,4172.945476736718,6,0,0
732,0.20790820629761309,4643.162370977257,5,0,0
753,0.08313718419105415,3680.1792799626387,4,0,0
522,0.22974788743220503,3740.7641960742258,9,1,0
864,0.01603226074208558,3669.7915587977045,6,1,0
295,0.2968242925536804,4347.325911206851,6,0,0
606,0.004554971941100827,3098.424611551515,3,0,0
204,0.15240657232256621,1803.4889832372482,3,1,0
635,0.24876000522672287,3576.1890044560487,3,1,0
470,0.3495887157307864,3117.574680899369,3,0,0
108,0.39324151714795297,730.8737745900938,4,1,0
821,0.2035706922779557,4907.86929708503,1,1,0
674,0.007847952798139823,1376.5753715898663,3,1,0
544,0.33078228408670274,444.705413421665,4,0,0
165,0.1319804270659355,507.38709102698965,3,1,0
658,0.08014673691041435,2636.814911592268,2,0,0
428,0.1211285787923837,3050.020246115343,8,1,0
12,0.29171100759150087,2620.6741769279242,1,0,0
610,0.29649135048371605,4865.423664277562,3,0,0
749,0.23155901697522518,2766.2959940439164,2,0,0
629,0.020687191233629942,1215.6972588363658,4,1,0
899,0.3006798036391771,3596.91532207737,5,1,0
672,0.2544426275871229,3591.035168246524,9,0,0
715,0.18069130578277126,3920.5739980889934,6,0,0
420,0.1644978873439844,4810.631256443318,5,0,0
185,0.12326064791968416,627.9934811106589,2,0,0
879,0.045888803235587916,4481.729246659288,7,0,0
291,0.13831113854685056,3427.1158736946204,3,0,0
980,0.3226993371562425,4584.571491029444,4,1,0
128,0.36388202025647204,3563.540140074751,7,0,0
776,0.30144644130271764,4647.729778831273,8,1,0
667,0.3129919569589768,4884.470154190204,9,0,0
779,0.27729844277299487,3672.0121046859135,2,0,0
947,0.24958491663133087,3606.73980020168,9,0,0
127,0.287639797427375,1246.3150877505047,4,1,0
146,0.37296105974613686,4168.927101464541,2,1,0
674,0.3501073294226671,1447.4958675755395,2,0,0
698,0.25454091428323555,3108.6226495538476,2,1,0
893,0.34763706647220843,2187.758428581723,7,0,0
122,0.08356620865679387,2382.0045003475943,7,0,0
700,0.3334679926019533,468.50132693141853,2,0,0
771,0.33998585504468815,802.2350998686957,4,0,0
82,0.06607168908493027,3117.2697283331636,3,0,0
395,0.28682660149437855,886.8819527648344,7,1,0
42,0.22441584659032426,809.8101590372404,9,0,0
462,0.10389523235237691,1878.3323495276125,6,1,0
473,0.12850282173713862,2094.4842025760645,0,1,0
282,0.32590005169053354,2406.6684915283804,9,1,0
675,0.3950829079654748,1193.9599719877901,8,0,0
366,0.3965360166617287,626.7776990923132,5,0,0
45,0.3793242963712236,3974.309531067711,5,1,0
272,0.2389997725271557,4672.122493043418,7,0,0
785,0.14338343877894183,2746.8386428872545,4,0,0
929,0.3339622367980423,562.4932365660212,4,1,0
650,0.246945676103124,2198.1709196068728,8,1,0
742,0.39692164643393063,2327.5113309224985,4,1,0
345,0.29226075771909654,2161.957302188579,2,0,0
86,0.12499936761191588,1523.4357840531572,2,1,0
135,0.026706881624774303,3908.9112027089704,4,0,0
772,0.08741964465778662,4150.570691517484,6,0,0
670,0.021262316759546318,3098.0237199814405,1,1,0
47,0.17936350977304938,1742.0855208669625,6,0,0
893,0.36749821914728664,3588.6656202718978,0,1,0
936,0.10281074384967054,2334.4042023341135,8,1,0
238,0.17203774668517785,2982.5752778907276,8,1,0
152,0.19956585120001546,2743.0762192302677,8,1,0
254,0.15090002793057755,2663.7677198789443,1,0,0
236,0.22793325009021653,2049.5846749654957,6,1,0
872,0.2908903054628606,1733.1194697150997,9,1,0
314,0.18609344853404913,1632.108221794543,9,1,0
33,0.1665196176816971,4131.17731796173,8,1,0
653,0.08017232195258284,3343.373860272875,9,1,0
666,0.28466731595361255,1012.9233757552634,4,1,0
716,0.27345814639111066,403.461053853661,7,1,0
675,0.13732409643424415,3719.437119969298,5,0,0
971,0.17047390082130487,365.3303572974153,2,1,0
736,0.014241905274635758,2700.2156500692467,9,1,0
562,0.0650131278250663,2177.9647081422554,5,1,0
294,0.1570039626367558,162.06217597229937,2,0,0
323,0.16882808440046976,4507.227431559683,4,0,0
368,0.2394852807267357,3120.6721369468078,0,0,0
984,0.19581597797690853,4158.468547019057,2,0,0
775,0.016161632663045156,4062.5683380828264,5,0,0
956,0.15515355789584873,2836.5095959503237,8,0,0
756,0.38094789609395313,1106.8981675791376,5,0,0
76,0.1976128253612332,645.0603346863516,6,1,0
685,0.1565805714310895,104.9078429462378,6,0,0
813,0.008898998360474641,3640.4029627228824,2,0,0
905,0.29208086563802454,1883.2219628628407,9,1,0
939,0.29540793744775384,1932.7036476852186,5,0,0
763,0.0029641076684390755,2994.3011631104628,6,1,0
658,0.03590729188195785,1387.5135783554517,4,0,0
712,0.26058686245676876,893.0082894703042,2,0,0
872,0.27339356241414187,2946.265719824708,2,1,0
327,0.23464495546874142,4254.202085342157,5,0,0
630,0.29912439643959116,1401.7177521743079,5,0,0
643,0.14927396299108198,3093.840349959494,2,1,0
114,0.2677066677557339,2469.935015729798,3,0,0
894,0.3685317588220876,394.75893613517303,2,1,0
154,0.1629177197520727,2302.776189023637,9,1,0
507,0.24415482141292255,3070.464416660719,0,1,0
946,0.3686096117856524,657.3932117196697,3,0,0
564,0.12849586765547377,1259.363665244978,8,0,0
405,0.3909200955864939,712.892064047301,8,1,0
820,0.30069211138436547,4505.06694118675,0,1,0
606,0.004554971941100827,3098.424611551515,3,0,0
582,0.08760118146202,124.14974998492352,4,0,0
588,0.26756025383670246,3640.563918339748,5,1,0
517,0.3775403310608398,1958.1448102496017,2,0,0
226,0.33517681983089953,1699.2413035382729,5,0,0
834,0.05426389527894421,1058.2988486910158,6,1,0
387,0.19694231747080848,1595.087018733194,8,1,0
685,0.10248997160217277,1625.5115079265177,8,0,0
846,0.36385318503048353,2350.464532085625,3,0,0
288,0.053623416747923036,2135.7175843407535,2,0,0
929,0.26642356614162993,4822.9002765320265,3,0,0
271,0.05664980219913385,2233.1222889358214,4,1,0
562,0.3742031722025189,489.81485110358255,1,0,0
237,0.2153526658492026,3897.8418557695545,1,0,0
889,0.1873521849835948,4760.46100943113,2,0,0
207,0.07891349064989928,3314.2208775247136,8,1,0
890,0.13234744821807504,4157.234966384044,1,0,0
289,0.25137509580480616,415.45177885971793,1,1,0
559,0.36317850885704134,1754.353204325133,1,0,0
450,0.07963084717054719,416.53742978887385,9,1,0
116,0.08177284341206964,2750.394669083945,4,0,0
920,0.32623797775361607,1195.4924797768858,0,1,0
820,0.22219780922554028,3854.5521527268616,5,1,0
130,0.120980317837248,4487.715763802081,4,1,0
95,0.2881266475442961,4016.1447634754277,2,1,0
356,0.360900210774928,1698.7196641447267,3,0,0
178,0.21709329598173477,3492.3199216303274,7,1,0
946,0.059946693572436704,3809.6553631427278,2,0,0
662,0.1600276775277391,1073.8527266755877,4,1,0
3,0.3570355880711675,2683.4882046041,4,0,0
606,0.25046934587494724,3133.730585145109,4,0,0
940,0.16564838465199994,3978.791159995032,6,0,0
560,0.3240579221423477,3581.237978934455,7,0,0
618,0.03833619098414498,4774.651908816248,5,1,0
533,0.3787010991655137,4451.5474173814555,5,0,0
574,0.026240855049863787,2000.594623187493,6,0,0
98,0.39028636291047,3507.972343691311,1,1,0
661,0.21933388601578774,4017.1924877290344,7,1,0
433,0.2967430026983351,4615.292985414345,7,1,0
573,0.15550516924463004,877.3271064624652,1,1,0
828,0.20953734156272047,3138.898970864616,8,1,0
628,0.27846255119510327,3389.2414668911556,7,0,0
501,0.06451839390521835,3265.28858456069,6,1,0
268,0.2885320226128513,585.2069061155044,6,1,0
893,0.0966893049395276,2889.2016343724795,4,0,0
532,0.24031036680832196,4397.007878909449,9,1,0
115,0.07132717573658104,3614.2554176987787,3,1,0
140,0.24110813628019323,224.04469649686868,6,1,0
195,0.2871143071638312,1549.6425019183996,8,0,0
400,0.39559133369446725,3343.6877852424273,7,1,0
593,0.19034776783867197,567.4006360494923,8,0,0
957,0.36348895976421547,2868.267375240608,6,0,0
51,0.1513115914643775,2716.5659211523594,0,0,0
954,0.31632968796476985,4211.361600215176,9,0,0
640,0.29294880167637843,4604.25495907327,2,0,0
974,0.30545376107919825,3348.001979649344,1,1,0
185,0.12326064791968416,627.9934811106589,2,0,0
75,0.0990543573357871,848.0157288604809,4,0,0
144,0.20869581200305015,2378.133937108598,5,0,0
441,0.031239880678910426,4606.183130593913,9,1,0
528,0.29661886078270866,269.72903566717105,1,0,0
815,0.12114666460023327,1226.1422600659787,1,0,0
344,0.21342916439754478,3370.1357418730286,4,0,0
569,0.37647144384181863,1759.4048649267963,1,0,0
740,0.053378165247206566,1287.2083688618688,0,0,0
356,0.360900210774928,1698.7196641447267,3,0,0
575,0.08242837047327506,353.148427429893,5,0,0
120,0.02097507574502505,1047.9860540276773,1,1,0
194,0.049335637934028065,183.13712345544243,3,1,0
227,0.034118841551520396,452.90073563907555,9,1,0
989,0.37623654546788,1795.5923617076357,5,0,0
160,0.0967716866197863,3962.882291011614,0,0,0
360,0.1961995511205572,4518.330240716174,8,1,0
937,0.08003782948435079,3471.119181222442,3,1,0
485,0.03879779098807451,2152.3326995497623,3,1,0
971,0.16153553420287559,892.2328386159369,8,0,0
576,0.3764908086480584,736.7526605725491,6,0,0
412,0.34285361464303793,3288.2298852345266,4,0,0
35,0.023496250501558735,2067.33754277437,6,1,0
458,0.23816305695943168,2671.182825523817,1,0,0
653,0.2601159802520127,991.3817708437631,8,1,0
422,0.33690707288184035,257.2228545141379,1,1,0
584,0.13777833506061438,1832.692337145531,2,1,0
279,0.13414109776974392,3671.2986142602517,7,1,0
745,0.14637077429157996,4082.1646937132105,9,0,0
573,0.1109975225094878,2588.287389131837,7,0,0
435,0.15133960518937734,4655.019219285096,0,1,0
919,0.38363958875781506,923.6810514643755,8,1,0
147,0.36167930585940644,3974.9386390155996,6,0,0
909,0.3289419676682657,672.8033071946473,8,0,0
528,0.32250490774578366,3928.8568715595015,3,0,0
167,0.06279105135508034,3174.2677929604006,1,1,0
20,0.2857193257410087,3740.946697053399,0,0,0
138,0.2656804158476334,4707.2428274936465,3,1,0
114,0.26557338168550615,3722.154616428257,3,0,0
567,0.19845596199334764,4670.191761806486,2,1,0
232,0.12004235096832194,4250.6133463540245,6,1,0
405,0.3909200955864939,712.892064047301,8,1,0
967,0.12365089941386143,4182.394135142274,8,0,0
421,0.26762636731465456,4587.999138201079,0,1,0
722,0.033776441488767184,3815.767878540119,8,0,0
314,0.09078875419149463,829.2076379073814,0,1,0
860,0.112668455727164,4505.861403451794,6,0,0
64,0.3581845275570218,1333.006088478943,6,0,0
512,0.24502010322028095,3857.7883917723416,0,0,0
978,0.3104094017529459,2572.5293496818317,6,0,0
704,0.13937789973431458,2312.2260778987843,4,1,0
435,0.2924963668029109,794.4714494357376,9,0,0
44,0.19338511744084103,374.97104874928925,3,1,0
443,0.19806098252582638,2127.2576530759147,3,0,0
441,0.37780566591208603,4300.598775162505,3,0,0
214,0.21572249615400518,1221.6951448846978,1,0,0
48,0.046211458452535104,113.87577513770307,9,1,0
559,0.02062516173586526,2882.7332940917986,7,0,0
650,0.2912004824339699,2183.3288475958693,2,0,0
43,0.3215064900923831,4790.6318955543165,8,0,0
603,0.29001924395046125,4519.058635840661,9,0,0
196,0.24485201592892752,1720.6526133149891,2,1,0
216,0.35097425049025266,3103.8015450942557,9,0,0
293,0.33473500195929956,3639.416401579324,3,0,0
254,0.09601682618074808,4288.869757936752,2,0,0
331,0.3743492392195775,2280.80224700332,2,1,0
624,0.33207638252724103,4530.243125274832,0,1,0
358,0.13797207370632314,4349.981899326304,8,0,0
228,0.3849667179743431,449.25489398070664,9,0,0
389,0.06849841430948372,389.3957942841824,9,0,0
499,0.3526781681777103,1194.943350390594,8,0,0
349,0.15218389171477548,2541.3388391785606,0,0,0
652,0.3398349866257613,4932.789452325408,5,1,0
376,0.3963387438973134,1817.1229109233198,4,0,0
247,0.06269061433824025,677.1185140807027,6,1,0
408,0.380339880610483,4435.2031382839605,8,0,0
69,0.09477775426847024,919.4369710673886,8,1,0
515,0.08622319448692956,2394.328917398688,9,0,0
790,0.36707479865207543,2130.4269397736853,9,0,0
822,0.35340972250507197,686.2763536331471,0,1,0
727,0.3218599031624729,1728.8696756595061,2,0,0
375,0.1580023614331969,1355.4842253779107,0,1,0
661,0.053896123682770636,4232.2058357401365,9,0,0
950,0.2107771241090171,4267.6558350327905,3,1,0
456,0.3111514895370131,3384.485106450381,2,1,0
435,0.2246372734783249,4426.224198053485,9,0,0
63,0.045707188384845554,4560.10741341276,8,0,0
816,0.2734405868937165,2158.9788056046364,2,1,0
222,0.17454126913261858,3895.003622122741,7,1,0
726,0.04287552545555218,1164.7228147149717,1,0,0
925,0.0272559449554296,4167.965261891557,9,0,0
946,0.21812222418215865,402.6415404508651,3,0,0
524,0.18831992589859786,289.3942046965459,7,0,0
433,0.18214537733678948,1839.6820363538584,0,1,0
170,0.219254008349485,3155.100189495457,0,1,0
790,0.13599366149169073,1962.8080062400943,7,1,0
130,0.120980317837248,4487.715763802081,4,1,0
945,0.19307795929691057,2704.7272470335492,7,1,0
370,0.07821345941080954,263.2508015293278,4,0,0
117,0.29565057446162235,4237.362339013283,1,0,0
940,0.30187214428162823,1710.1027101536483,1,1,0
441,0.09031358808078871,496.1879763569161,9,1,0
939,0.06772930745461814,2942.544392993187,7,1,0
354,0.33641584496021504,2338.0432812436225,5,1,0
964,0.207887156790787,1778.140387214047,2,1,0
145,0.11961160683292898,4054.1010156443917,5,1,0
984,0.12080123102001994,137.2190135120842,6,0,0
254,0.09601682618074808,4288.869757936752,2,0,0
723,0.2994415473786586,934.7196211463739,0,0,0
921,0.3787125516866624,310.73212321698185,4,1,0
547,0.3910171349424595,921.0085273718789,6,1,0
93,0.2668178156185213,1622.4170369128847,8,1,0
752,0.21864800858344502,380.5418841517923,1,0,0
614,0.006194160951877914,2107.3299391215783,5,0,0
102,0.1897226934404757,3508.0275220032904,4,0,0
523,0.18544515611921253,3751.070495186753,4,0,0
661,0.01266882647398343,4964.895550657961,4,1,0
542,0.39462189467606507,1489.9734148361856,4,0,0
285,0.17238488344993708,3459.2152701513023,2,0,0
831,0.2669642202495505,4712.815283587645,5,0,0
494,0.33547945052177613,905.6309601229915,4,0,0
783,0.09000902252540338,945.4518915206123,3,0,0
351,0.007805311128864623,1656.104181805755,2,0,0
38,0.14464121222098147,4295.353251039825,3,0,0
726,0.20135582482585013,1431.1498782222945,0,1,0
530,0.11490317071133255,2801.191393664274,9,0,0
217,0.1019391713107996,3305.27643046615,4,0,0
540,0.10338026203488082,690.8423281468322,2,0,0
726,0.10816448508313536,1292.6373598582345,9,1,0
41,0.2565949458549149,4773.473306690428,0,1,0
331,0.13752722384025018,1904.437654534189,2,1,0
460,0.23903127230697613,3059.126367151846,6,1,0
395,0.28682660149437855,886.8819527648344,7,1,0
456,0.3413224411465657,1227.7854394730007,2,0,0
673,0.3192718637009567,4160.77497262534,0,0,0
92,0.3603761091388172,1022.8568501485581,2,0,0
890,0.36707502822817734,2607.7578320277253,1,0,0
952,0.27616074868713897,3532.7460420439174,3,0,0
595,0.2016302106112436,1453.649138447663,7,1,0
659,0.13027798299322446,4077.437924534295,1,1,0
22,0.2534998100716737,2378.5177163607073,3,0,0
142,0.38212211060990586,189.74371209788728,5,1,0
403,0.31260852932642613,2628.280878038749,8,0,0
937,0.18907580664623053,590.1075887186088,2,1,0
400,0.14440836285881076,4987.581246337074,6,0,0
830,0.14986474236046243,3877.171778493421,2,0,0
7,0.21126969011192742,617.5546077967239,2,0,0
752,0.03144631122624342,3825.1327922582955,4,0,0
197,0.20892103083985714,290.57663693275117,0,1,0
764,0.05849152319262879,3694.709829105508,6,0,0
40,0.20119678240721506,4454.137467949848,1,1,0
407,0.16461530767069726,1907.5640816650264,6,1,0
404,0.007836186944362888,4910.40031966609,4,1,0
869,0.08466592870347078,4567.974312291889,5,0,0
899,0.2454051506340214,2299.2976161583256,9,0,0
698,0.14813491797723471,1582.8135764477026,4,1,0
739,0.03960657500418541,4476.6994574842065,4,0,0
134,0.12516728186733656,2660.033583221765,7,1,0
428,0.1211285787923837,3050.020246115343,8,1,0
196,0.12838475776895658,2965.73756349582,2,0,0
361,0.2649553042804746,4961.721814258321,6,0,0
289,0.3411527314335306,4198.038009207302,8,0,0
209,0.37181433930037333,4289.31111985029,0,1,0
548,0.014895252016311089,4695.109856465986,0,1,0
260,0.23708008725906266,3803.006395837326,6,1,0
263,0.14877338067166512,1688.3432049283606,2,0,0
139,0.28915381473529017,1915.7835214292847,0,0,0
556,0.01606543305796554,734.4017710761383,8,0,0
665,0.38306087567256514,213.12316681745781,0,0,0
808,0.3399387436115441,2172.7408390095334,0,1,0
206,0.2902596383381851,741.2025640577483,8,1,0
480,0.09433614561401632,4612.906183615998,6,1,0
239,0.09537716487163195,2341.393057603347,4,1,0
289,0.2983621686629317,2693.8939060754433,3,1,0
505,0.2557405233941916,4744.216586029003,4,1,0
980,0.154646531861515,1423.7180132118112,3,0,0
629,0.22159003757232976,1145.0838557878162,0,0,0
873,0.16905328171458833,2785.0528950276675,6,0,0
710,0.03355423076317582,4065.0100078490377,3,0,0
119,0.3779431897839082,1770.5798170373264,6,1,0
56,0.1033364688945379,2279.653811280773,7,0,0
485,0.2447245993427697,707.4892169889658,4,1,0
575,0.20209606709334033,3115.7555491821636,3,0,0
737,0.070389170006116,66.30148287622993,0,1,0
916,0.2998522067040501,3390.066126896744,9,1,0
745,0.01205591966319891,2942.8523931730674,0,0,0
290,0.09301703068563932,1509.5387478661662,8,1,0
770,0.19991622967510253,3967.2462265730373,3,0,0
642,0.16438714374629537,559.4131259829832,7,0,0
747,0.1265211029099481,2084.274356182147,1,1,0
902,0.09146766064210626,4440.582152858948,4,0,0
661,0.053896123682770636,4232.2058357401365,9,0,0
413,0.09981440382995876,2223.099456438066,4,1,0
75,0.03619469913215517,716.5616867897169,4,0,0
517,0.16288977187280912,4188.867600454766,8,0,0
718,0.35605902816706764,964.7011696169944,8,1,0
484,0.09170267430486984,1430.3101239294856,3,0,0
666,0.2906464877528242,3572.4813940964655,2,0,0
550,0.21445947974685514,3046.658759662649,0,1,0
364,0.33520144550818204,959.0370568485673,0,1,0
909,0.12525421794291736,2226.0954908068666,1,1,0
272,0.10563186615438397,3652.7011122281533,3,0,0
594,0.0923569547849416,2081.158577764143,8,1,0
987,0.19900321875190752,979.6363183381176,1,0,0
59,0.07039995610484523,1184.7338557215592,4,1,0
594,0.3143177732848512,3242.603901050422,3,1,0
132,0.02014062908313574,2269.0280339132446,9,1,0
866,0.39979753997102135,3362.829787798353,5,1,0
919,0.1402302434259226,2475.0847524422484,9,0,0
417,0.3614717121947235,4488.0653016802125,6,1,0
457,0.19742848276410546,1384.0481352594772,1,0,0
132,0.14730166647022802,3485.832284541811,0,0,0
647,0.16559438607612192,1246.4527548578938,2,0,0
343,0.2874552941035531,4495.8617536475085,9,0,0
190,0.36060256248097183,3840.4464621698303,9,0,0
181,0.27362302105014363,3750.6431060276727,4,0,0
492,0.32939305884045644,4088.1905745721365,4,1,0
929,0.1735235129768885,4398.634260465693,1,1,0
423,0.3109572106419391,73.00843618013916,0,1,0
612,0.3124711375536975,4061.404730055639,1,1,0
675,0.13732409643424415,3719.437119969298,5,0,0
229,0.24184541157339695,1354.4311402944734,1,0,0
191,0.06984618630146933,3545.8469359605665,1,0,0
17,0.21134346775408014,2665.918280563979,3,1,0
632,0.39739887741038826,3698.567572886983,5,1,0
725,0.04617291947271612,742.2797874631983,7,0,0
604,0.0541133233827743,401.1413764511813,9,1,0
925,0.12755769666900035,4198.245591183612,9,0,0
430,0.23565220087825411,2512.121839113677,3,1,0
722,0.21164424420991818,4612.62661424009,0,1,0
787,0.35271634784870143,4963.870753338036,6,1,0
520,0.146207541942124,1269.4976021893256,8,0,0
696,0.17282846777092964,4322.18658145478,7,0,0
507,0.24415482141292255,3070.464416660719,0,1,0
752,0.21864800858344502,380.5418841517923,1,0,0
838,0.3305589636727623,301.6188877439103,8,0,0
580,0.17051008612801694,1526.8504717317726,1,0,0
642,0.10188801709553186,1679.0339069218053,1,1,0
480,0.27685236144435266,2088.504061434899,8,0,0
31,0.0078679901867722,197.56307812643936,6,0,0
899,0.004073124097117575,2484.5832748486946,2,0,0
584,0.35327490114141347,4633.911593923181,4,0,0
712,0.26058686245676876,893.0082894703042,2,0,0
35,0.28351639175061377,702.9775591330784,9,0,0
700,0.1708548435651141,3588.253108278823,2,0,0
78,0.2250320852078791,3201.44006876165,7,0,0
440,0.14955806580597886,1997.6801836087893,8,0,0
348,0.13019650680551098,1585.9524254695314,9,0,0
159,0.11380528932088624,4774.209868059795,3,1,0
83,0.04214609421870674,994.2114668887272,5,0,0
595,0.36560690999814055,3988.3946962586624,3,0,0
306,0.007655293313452716,4761.277757827681,0,1,0
956,0.15515355789584873,2836.5095959503237,8,0,0
588,0.3388065877713057,2742.1108279646146,8,1,0
920,0.3298725092033161,4358.867769687578,3,1,0
302,0.0801602356834672,3787.0933575768777,8,0,0
211,0.2150929333892565,3323.4887077444982,1,1,0
736,0.38033067101180323,2273.033741138339,7,0,0
180,0.04198128172336335,3469.7133185569437,1,1,0
814,0.2671927821176316,1665.488376711854,4,1,0
348,0.38212783701207065,2696.3327377673345,1,0,0
748,0.3869625284027743,112.80190845270036,4,1,0
567,0.08404872388330492,3057.1066737728074,4,0,0
137,0.012085176066751746,1987.4638226400632,4,1,0
536,0.015302748168452118,1688.7157086674713,7,1,0
955,0.22095392248946294,3976.924948105527,3,1,0
351,0.33108650616178636,2403.986567911784,9,0,0
59,0.34789748347037275,3422.9649471902662,8,0,0
233,0.1858634923082303,3384.886595963525,6,1,0
260,0.35097360005990336,3317.1490476186136,9,0,0
779,0.27729844277299487,3672.0121046859135,2,0,0
303,0.13133486766524227,2816.219971896346,0,1,0
885,0.2945581719138311,2138.55662212231,2,0,0
877,0.07048966849505706,1558.7055483842203,8,1,0
678,0.289359005295119,1370.693042792722,0,1,0
516,0.025996715705650153,336.0070007123912,8,0,0
422,0.10454242107936501,1889.5873722351018,3,1,0
851,0.04074498865463827,2214.281726722693,7,0,0
563,0.10345809367305847,1899.374178114728,5,0,0
230,0.024991357538775905,629.0917666278202,6,0,0
678,0.289359005295119,1370.693042792722,0,1,0
27,0.3858914695341739,697.4556016347316,4,1,0
988,0.35448213356188873,2935.2142815413285,2,0,0
70,0.00418282999207209,980.8828613918782,1,0,0
227,0.22038262383768448,3979.100382883381,5,0,0
566,0.23874402523121385,1964.5723738137356,9,0,0
271,0.05664980219913385,2233.1222889358214,4,1,0
606,0.10653027550876776,1936.894474653222,2,1,0
917,0.33868767336483946,3933.0805303279653,7,1,0
879,0.08564527733383659,3188.6779553751808,5,0,0
19,0.3782227381837659,1888.436754769998,3,0,0
171,0.02878593265139856,4705.421971175335,1,0,0
481,0.1992002333047122,4998.489415287415,1,1,0
208,0.14528175578872765,1234.423441271375,5,1,0
88,0.3449118464488187,3486.5224635314107,1,1,0
86,0.35644118467236824,1661.6053240891756,9,1,0
666,0.24226924056282334,3567.46599714167,2,0,0
332,0.28499140952265806,4944.0310132362965,5,0,0
829,0.2695955397568165,545.0612827649567,8,1,0
355,0.2548712250213103,3610.392953754086,7,1,0
669,0.06116928798107063,4881.113016601725,3,1,0
521,0.274714306144258,2563.8578599519296,2,1,0
523,0.18544515611921253,3751.070495186753,4,0,0
690,0.3299349334145195,1840.24126755367,5,1,0
893,0.22301866383376445,2260.579796622747,9,1,0
87,0.16897278552264539,3702.8949309511945,7,0,0
393,0.09920268199695198,1603.817638177676,1,1,0
915,0.19449155080021957,664.2087987974548,4,1,0
382,0.2972741913058286,4759.04282541361,8,1,0
476,0.13214987638687747,2909.462392654186,9,1,0
380,0.24438969411483302,3197.6907299945246,6,1,0
131,0.18775398888113087,4863.820988171777,3,1,0
366,0.3965360166617287,626.7776990923132,5,0,0
248,0.12557920067914286,2072.31622575454,7,1,0
963,0.10887435241701099,2298.4338356506473,6,0,0
589,0.22360687039689253,720.7774823494527,8,1,0
811,0.2627225631810898,2054.3226638806414,9,1,0
799,0.39832836749557143,3451.680521351853,9,1,0
207,0.18979545687736715,1909.815161466612,5,0,0
760,0.385321263507381,1341.4169107278033,1,0,0
483,0.23605837211662045,3056.8073134310653,4,1,0
140,0.18779443700496196,1049.8754723427448,2,1,0
540,0.12167194174506152,1339.506923838148,5,1,0
118,0.20774669834795717,1709.207504101641,5,1,0
258,0.21087749014209806,2314.4173060860535,3,1,0
466,0.2502116218162669,351.01079432836207,2,0,0
451,0.10651765992163209,3640.4868159070897,0,0,0
82,0.26192153936842244,3976.826465479713,5,1,0
405,0.3909200955864939,712.892064047301,8,1,0
477,0.162352667129132,2423.5093405673856,9,1,0
443,0.035252477784128655,4314.387279607195,4,1,0
606,0.004554971941100827,3098.424611551515,3,0,0
167,0.06279105135508034,3174.2677929604006,1,1,0
824,0.05581872266059268,143.90717512922097,1,0,0
55,0.33326291589269186,3797.3086695821135,1,1,0
587,0.07339036081789618,4921.399331275075,3,0,0
454,0.19811776226865174,1113.1580266081805,3,0,0
582,0.16760834241300415,2040.4857732355472,4,1,0
708,0.18944354516630263,888.8595967129211,9,1,0
307,0.2397596185556769,3031.702661930987,8,1,0
214,0.08801984107748534,887.6187056904819,2,1,0
629,0.22159003757232976,1145.0838557878162,0,0,0
171,0.3637178687077408,171.67898830784193,6,1,0
833,0.3673540027868488,1606.8777999576062,6,1,0
86,0.13118479264448735,2298.621641909518,0,0,0
289,0.06280780657811796,1897.6120471315535,5,0,0
743,0.27365237205734216,3706.8027437263327,4,1,0
655,0.3204270682078,3378.775750433408,9,0,0
549,0.37955319914954627,3528.678140992128,1,0,0
494,0.20700052584066653,4963.00954229692,4,1,0
702,0.32516166155870274,378.58400603278756,4,0,0
526,0.07691296225370547,850.3028647579424,6,1,0
158,0.10037247458476478,2026.0425613854432,0,1,0
574,0.2418569161953566,693.5344284022107,5,1,0
489,0.01278949159758408,4277.033553035751,3,0,0
490,0.2887047241469086,2313.816566078251,9,1,0
828,0.25029044472414935,2668.6556357696445,9,0,0
714,0.08870473506059118,3974.3774970929085,8,0,0
29,0.08840083323203218,547.125204822391,2,0,0
407,0.16461530767069726,1907.5640816650264,6,1,0
710,0.20341132369923248,4727.297999412072,8,0,0
858,0.06305803537231663,2808.567318650828,8,0,0
668,0.20440694503670515,2210.3504853989984,7,0,0
758,0.1612891972516678,3593.097890747109,9,1,0
722,0.21164424420991818,4612.62661424009,0,1,0
106,0.07957954199691492,865.6253694638353,1,1,0
247,0.3931609030680385,1873.5669825940563,7,0,0
23,0.372814166260251,328.53622386281717,0,1,0
504,0.19508535763586154,2083.0816713140193,8,0,0
